Date,Tweets
2022-10-16 22:55:30+00:00,"Ya Allah, berikanlah kepada jiwaku ketaqwaan dan sucikanlah ia, Engkaulah sebaik-baik Dzat yang menyucikan jiwa. (HR. Muslim)   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #7S4fI"
2022-10-16 22:54:09+00:00,"Carut marutnya ekonomi itu karena kita tidak menerapkan Ekonomi sesuai syariah.

Ekonomi Islam Tahan Resesi
Rindu Kepemimpinan Islam"
2022-10-16 22:53:38+00:00,"yaitu kekurangan gas yang parah, peningkatan tingkat inflasi yang belum pernah terjadi sebelumnya, dan penyebaran bayangan resesi ekonomi."
2022-10-16 22:52:52+00:00,Dan sesungguhnya mengingat Allah (shalat) adalah lebih besar (keutamaannya dari ibadat-ibadat yang lain). Dan Allah mengetahui apa yang kamu kerjakan. (29:45)   Ekonomi Islam Tahan Resesi   .✊✊. #Hw74U
2022-10-16 22:52:21+00:00,"Maka tetaplah berharap kepada Allah . .
Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #18ZPD https://t.co/PoG88vM8DB"
2022-10-16 22:52:15+00:00,"” Orangtua adalah pintu surga yang paling tengah, apabila kau mau maka sia-siakanlah pintu tersebut atau peliharalah"". (HR. Tirmidzi).   Ekonomi Islam Tahan Resesi   .✅. #aPTm0"
2022-10-16 22:52:06+00:00,"@tanganbelang_tb Ane udah biasa hidup struggle bang.. Jd kalau denger kata resesi kayaknya efek psikologis nya lebih utk mereka orang kaya yang takut kekayaannya berkurang. Hidup sewajarnya aja, banyak ikhtiar, dan gak usah overthinking, Tuhan pasti mencukupkan rejeki utk hambanya yg berusaha"
2022-10-16 22:52:02+00:00,Ketika Satu pintu tertutup maka akan ada pintu lainnya yang terbuka. Artinya selalu ada jalan bagi setiap kesulitan yang menaungi kehidupan   Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️. #oD4tt
2022-10-16 22:51:45+00:00,"Mewujudkan Kesejahteraan Buruh dengan RUU Omnibus Law, Mungkinkah? 

Oleh : Fitriani,S.Hi
(Aktivis Muslimah Ideologis di Deli Serdang)

  Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️. #Ho6SX https://t.co/U5LBZg2Thk"
2022-10-16 22:50:35+00:00,"""Ya Tuhanku, anugerahkanlah kepadaku (seorang anak) yang termasuk orang2 yg saleh"" (QS.37:100)
Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #CnmsU"
2022-10-16 22:50:30+00:00,"IMF memproyeksi ekonomi global akan gelap pada tahun 2023. Hal ini diakibatkan oleh banyak hal, mulai dari resesi, COVID-19, imbas inv4si Rusi4 ke Ukr4ina, dan juga perubahan iklim. Mampukah Sistem Ekonomi Kapitalisme mengatasinya? 

https://t.co/KtmB03O4y5 https://t.co/XSrwLow60X"
2022-10-16 22:49:11+00:00,"Ya Allah apapun yg Engkau berikan adalah yg terbaik, maka jadikan hariku, pribadiku, kesehatanku, rezekiku semakin baik. Amin ya Allah   Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️. #jV4Ow"
2022-10-16 22:49:00+00:00,“Arak (khamr) haram walaupun dirubah dalam bentuk apapun.” (HR. Muslim dan At-Tirmidzi)   Ekonomi Islam Tahan Resesi   .✊✊. #GqG5o
2022-10-16 22:48:52+00:00,Sesungguhnya lelaki yang paling dibenci oleh Allah ialah yang paling keras permusuhannya (HR Muslim)   Ekonomi Islam Tahan Resesi   .💯. #h9Kun
2022-10-16 22:48:48+00:00,@tanganbelang_tb resesi terjadi krn negatifnya pertumbuhan ekonomi sebab salh satunya adlh penurunan konsumsi..influencer2 ini mlh ngasih tips bwt saving atw investasi di aset bwt antisipasi resesi..?
2022-10-16 22:48:48+00:00,Keutamaan Makan Sahur   Ekonomi Islam Tahan Resesi   .✅.  https://t.co/OTR0DdeExa
2022-10-16 22:48:05+00:00,"""Maka ingatlah kalian kepada-Ku, niscaya Aku pun akan mengingat kalian."" (QS. al-Baqarah: 152)   Ekonomi Islam Tahan Resesi   .✅. #JtJPL"
2022-10-16 22:47:50+00:00,"Kebajikan adalah akhlaq terpuji, dan dosa adalah apa yang meresahkan jiwa dan kamu tidak suka jika dilihat orang lain. (HR Ahmad)   Ekonomi Islam Tahan Resesi   .✅."
2022-10-16 22:47:29+00:00,"""Maka ingatlah kalian kepada-Ku, niscaya Aku pun akan mengingat kalian."" (QS. al-Baqarah: 152)   Ekonomi Islam Tahan Resesi   .☝️☝️."
2022-10-16 22:46:56+00:00,Laa taquumus saa’atu ‘alaa ahadin yaquulu Allah…Allah (HR Muslim) Artinya: Tidak akan datang kiamat selama masih ada yg mengucap Allah…Allah   Ekonomi Islam Tahan Resesi   .⏱️💡.
2022-10-16 22:46:24+00:00,"Yaa Allah, aku ingin ridho-Mu . .   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️.  https://t.co/zXx8d8OFW1"
2022-10-16 22:45:42+00:00,"""Ya ALLAH, aku berlindung kpdMu dari kefakiran, kekurangan &amp; kehinaan, dari mendzalimi &amp; didzalimi."" (HR Abu Daud)   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️."
2022-10-16 22:45:39+00:00,"Jokowi Ingatkan Resesi, Ini Langkah Sandiaga Uno https://t.co/pordaerBBX"
2022-10-16 22:45:26+00:00,"Rasulullah SAW bersabda,

إِنَّ اللهَ تَعَالىَ يُبْغِضُ كُلَّ عَالِمٍ بِالدُّنْيَا جَاهِلٍ بِالْآخِرَة

“Sesungguhnya Allah ta’ala tidak menyukai orang yg pandai dalam urusan dunia namun bodoh dlm perkara akhirat."" (HR. Al-Hakim)  

Ekonomi Islam Tahan Resesi"
2022-10-16 22:45:16+00:00,"Selamat Pagi Konawe Kepulauan,
Jangan membenci Hari Senin, siapa tahu nanti akad nikahmu Hari Senin.
Apa yang paling kamu syukuri dalam hidupmu?

Butuh Kode Referral Bibit? Gunakan kode : bonusdaftar

Ekonomi Islam Tahan Resesi https://t.co/LOyKr12LOG"
2022-10-16 22:45:14+00:00,"Semakin dekat dengan pemahaman, semakin banyak mengorek ilmu, terasa semakin banyak pula lah yang belum diketahui.   Ekonomi Islam Tahan Resesi   .✊✊."
2022-10-16 22:45:07+00:00,"Barangsiapa yg ingin ditolong Allah saat tertimpa malapetaka dan kesempitan, maka perbanyaklah berdoa disaat lapang. (HR.Tirmidzi)   Ekonomi Islam Tahan Resesi   .✊✊. #xsoPy"
2022-10-16 22:44:36+00:00,"Jangan Kau butakan hati ini dengan kepalsuan, jangan Kau gelapkan pandangan ini dengan kebohongan, terangilah dengan kebenaran..   

Ekonomi Islam Tahan Resesi"
2022-10-16 22:44:21+00:00,"Dan tidaklah (pula) Allah akan mengazab mereka, sedang mereka meminta ampun (istighfar) (8:33)   

Ekonomi Islam Tahan Resesi"
2022-10-16 22:44:19+00:00,Sesungguhnya dunia seluruhnya adalah benda (perhiasan) dan sebaik-baik benda (perhiasan) adalah wanita (isteri) yang sholehah. (HR.Muslim) Ekonomi Islam Tahan Resesi .☝️🕋☝️. #yyIpO
2022-10-16 22:44:16+00:00,"14 CARA MENDIDIK ANAK AGAR MANDIRI DAN BERTANGGUNG JAWAB SEJAK KECIL, KLIK    Ekonomi Islam Tahan Resesi   .☝️☝️. #Ll6SJ https://t.co/ju6Ey8YugM"
2022-10-16 22:44:07+00:00,"“Setiap org berpuasa selalu mendapat dua kegembiraan, yaitu takala berbuka puasa dan saat bertemu dgn Tuhannya (di akhirat)” (HR Bukhari)   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴."
2022-10-16 22:44:06+00:00,"Menyuruh seseorang kepada kebaikan adalah sedekah, melarangnya dari kemungkaran adalah sedekah. (HR Muslim)   Ekonomi Islam Tahan Resesi   .⏱️💡. #69Nfh"
2022-10-16 22:43:42+00:00,"“Wanita dikawini karna 4 perkara yaitu: Harta, kedudukan, kecantikan &amp;amp; agamanya. Pilihlah agamanya, karna berkah ditanganmu” (HR. Muslim)   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #Ew6VK"
2022-10-16 22:43:38+00:00,hendaklah kamu bertasbih di waktu pagi dan petang (19:11)   Ekonomi Islam Tahan Resesi   .✅.
2022-10-16 22:43:29+00:00,"Janganlah engkau biarkan kami dalam kesesatan, tegurlah kami bila berbuat salah.. Dan ampunilah kesalahan yg pernah kami perbuat, Ya Allah   Ekonomi Islam Tahan Resesi   .✊✊."
2022-10-16 22:43:21+00:00,Dan janganlah kamu merugikan manusia pada hak-haknya dan janganlah kamu merajalela di muka bumi dengan membuat kerusakan (26:183)   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️.
2022-10-16 22:42:52+00:00,"Barangsiapa yang memiliki rasa bangga di dalam dirinya, berjalan dengan penuh keangkuhan, dia akan menemui Allah yang murka kepadanya. (HR Hakim)   Ekonomi Islam Tahan Resesi   .💯."
2022-10-16 22:42:51+00:00,"Niat itu umpama surat,

Salah tulis alamat
Maka ia akan sampai ke salah tempat.

Selamat pagi semua ?   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #73zWL"
2022-10-16 22:42:36+00:00,"“Barang siapa melihatku dalam mimpi, maka dia benar-benar telah melihatku. Sesungguhnya setan tidak dapat menjelma sepertiku.” (HR. Muslim)   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #kCvo2"
2022-10-16 22:42:23+00:00,"""Bergaullah sesama manusia dengan akhlaq yang baik.” (HR.Tirmidzi)    Ekonomi Islam Tahan Resesi   .☝️☝️. #LV4hB"
2022-10-16 22:41:58+00:00,Allah menyukai akan rukhsah-rukhsah-Nya diterima dan diamalkan sebagaimana seorang hamba menyukai pengampunan-Nya. (HR. Ath Thobari)   Ekonomi Islam Tahan Resesi   .✅.
2022-10-16 22:41:16+00:00,rumor 2023 resesi ekonomi? rumor 2012 kiamat aja gua berhasil lewatin kok hehe
2022-10-16 22:41:13+00:00,"Rasulullah saw bersabda, ""Aku penutup para nabi. Tidak ada nabi lagi sesudah aku"". (HR. Ahmad dan Al Hakim) | RT jika SETUJU   Ekonomi Islam Tahan Resesi   .☝️🕋☝️."
2022-10-16 22:40:55+00:00,"@worksfess Ngapain mikirin resesi?
Wong udah sebenarnya udah resesi duluan sejak lama 🤣🤣🤣
Sorry nder"
2022-10-16 22:40:28+00:00,"Ya Allah, maafkanlah orang-orang yang menzalimi kami, berikanlah hidayah untuk mereka, dan sabarkanlah diri kami.   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️."
2022-10-16 22:38:40+00:00,Berhijab itu bukan hanya menambah kecantikan wajah seorang muslimah tapi juga kecantikan hati. syar'i   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴.
2022-10-16 22:37:58+00:00,"Destinasi terakhir manusia adalah kubur. Siapkan dr sekarang, agar kehidupan nanti menjadi nyaman..   Ekonomi Islam Tahan Resesi   .💯."
2022-10-16 22:37:48+00:00,"Ya Allah, aku berlindung padaMu dari siksaan kubur, neraka Jahanam, fitnah kehidupan &amp;amp; setelah mati &amp;amp; dari fitnah Dajjal. (HR.Bukhari)   Ekonomi Islam Tahan Resesi   .💯. #DjWhP"
2022-10-16 22:35:34+00:00,"Dan bersabarlah kamu bersama-sama dengan orang-orang yang menyeru Tuhannya di pagi dan senja hari dengan mengharap keridhaan-Nya; dan janganlah kedua matamu berpaling dari mereka (karena) mengharapkan perhiasan dunia ini. (18:28)   
Ekonomi Islam Tahan Resesi   .✅."
2022-10-16 22:35:14+00:00,"""Siapa yang tak pandai mensyukuri nikmat yang sedikit maka takkan dapat mensyukuri nikmat yang banyak."" [HR Musllim]   Ekonomi Islam Tahan Resesi   .☝️☝️. #AdNXo"
2022-10-16 22:34:29+00:00,"Dia tiada beranak dan tiada pula diperanakkan, (QS 112:3)   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #nNyMb"
2022-10-16 22:34:14+00:00,Rasa takut (segan) kepada manusia jangan sampai mencegah seorang apabila rnengetahui suatu yang hak untuk menegakkannya. (HR. Ahmad)   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #miJUR
2022-10-16 22:34:03+00:00,"Tahun 2023 Ekonomi Indonesia tidak gelap
#jokowi
#ekonomiindonesia
#resesi https://t.co/8K9oRbBmP4"
2022-10-16 22:33:57+00:00,Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #FeU2Y https://t.co/xJ2WV54uj6
2022-10-16 22:33:43+00:00,"@antonemus Padahal mah kalo emang tahun depan resesi, kemungkinan turis bule bakal menurun, dan pahlawannya tentu saja turis lokal yang beli barang-barang lokal.

Semoga tuh perusahaan balik lagi ngemis-ngemis ke masyarakat 🥲"
2022-10-16 22:32:52+00:00,"Dan (ingatlah), ketika Ibrahim berdoa: ""Ya Tuhanku, jadikanlah negeri ini, negeri yang aman sentausa, dan berikanlah rezki dari buah-buahan kepada penduduknya yang beriman diantara mereka kepada Allah dan hari kemudian."" (2:126)   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #wPCJE"
2022-10-16 22:31:59+00:00,"Sesungguhnya, ada dua hal pada dirimu yg dicintai oleh Allah, yaitu sikap lemah lembut dan tidak mudah marah (HR.Muslim)   
Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️."
2022-10-16 22:31:58+00:00,Sesungguhnya riya adalah syirik yang kecil. (HR.Ahmad dan Al Hakim)   Ekonomi Islam Tahan Resesi   .⏱️💡. #Yg810
2022-10-16 22:30:54+00:00,"“Diantara kebaikan Islam seseorang adalah meninggalkan apa-apa yang tidak bermanfaat baginya.” (HR. At-Thirmidzi)   
Ekonomi Islam Tahan Resesi   .✅."
2022-10-16 22:30:22+00:00,"Tuhan, Tak ada tempatku meminta tolong selain diri Mu, Maka tolonglah aku dalam setiap kesulitanku.   Ekonomi Islam Tahan Resesi   .☝️☝️. #Cb9GP"
2022-10-16 22:30:14+00:00,"Selalu pegang kata-kata ni,

""MAKIN KITA SABAR, MAKIN ALLAH SAYANG KITA.""

Jadi tabahlah.   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #aiCgx"
2022-10-16 22:29:34+00:00,Neraka Jahannam tempat bagi orang-orang sombong.. . .   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #QroZ5 https://t.co/XBjhETR1s4
2022-10-16 22:29:05+00:00,Lawak emang pada. Padahal resesi dari jaman baheula juga pasti ada setiap tahunnya.
2022-10-16 22:28:38+00:00,Say: LA ILAHA ILALLAH. RETWEET.   Ekonomi Islam Tahan Resesi   .✅. #MwmMP
2022-10-16 22:28:18+00:00,"""Janganlah kamu berduka cita, sesungguhnya Allah beserta kita.""(AT TAUBAH:40)   Ekonomi Islam Tahan Resesi   .☝️☝️."
2022-10-16 22:28:04+00:00,Dan makanlah dari apa yang telah diberikan Allah kepadamu sebagai rezeki yang halal dan baik dan bertakwalah kepada Allah yang kamu beriman kepada-Nya (QS Al-Maidah[5]: 88)   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴.
2022-10-16 22:27:50+00:00,Jgn biarkan cinta yg dibarengi dengan nafsu...krn hanya cinta semu yg akan merugikanmu   Ekonomi Islam Tahan Resesi   .✊✊. #8QE38
2022-10-16 22:27:38+00:00,Ekonomi Islam Tahan Resesi   .☝️🕋☝️. https://t.co/X333P1yZ3F
2022-10-16 22:27:36+00:00,Jangan takut tidak ada rizki l Takutlah dengan tidak halalnya rizki   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #IGQud
2022-10-16 22:27:14+00:00,“Orang yang pandai adalah yang senantiasa memperbaiki diri dan menyiapkan bekal kematian.” (HR. At-Tirmidzi)   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #AfHz7
2022-10-16 22:27:14+00:00,"@worksfess 2. Ortu sender pergi umroh jg pakai duit sndr, g minta k sender.
3. Sender justru yg berfikir duit 100jt adlh utk sender dan adiknya (takut resesi tp mikirin duit org lain)
4. Mikir resesi boleh, cm g perlu berlebihan. Jgn lupa d Indo byk UMKM yg jual brg murah tp berkualitas."
2022-10-16 22:27:08+00:00,"""Barangsiapa mengaku dpt menggabungkan 2 cinta dlm hatinya, cinta dunia sekaligus cinta Allah, maka dia telah berdusta."" (Imam Asy-Syafi'i)   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #lbHRg"
2022-10-16 22:27:06+00:00,Perbedaan resesi dan depresi terlihat sederhana. Tapi kalau sudah resesi bisa jadi banyak orang yang akan depresi.
2022-10-16 22:27:02+00:00,Menuntaskan urusan tepat pada waktunya adalah satu kebahagiaan. Minum pada saat kehausan misalnya   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️.
2022-10-16 22:27:01+00:00,@Kopi_laut tur pancen influencer finansial ngepump resesi 2023 dengan fear mongering
2022-10-16 22:26:11+00:00,"Ada 3 pusaka kebajikan,yaitu merahasiakan keluhan,merahasiakan musibah, dan merahasiakan sedekah (HR Tabrani)   Ekonomi Islam Tahan Resesi   .✊✊. #foiLJ"
2022-10-16 22:26:11+00:00,"@neohistoria_id ini misleading jirr! mostly pengusaha manapun ga bakal suka kalo resesi
total revenue dia bakal turun, profit dia turun 🥲🥲"
2022-10-16 22:26:06+00:00,Gunakan masa hidupmu sebelum datang masa kematianmu..Selamat aktifitas Sob..jgn Lupa BISMILLAH   Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️. #jI0Pt
2022-10-16 22:25:13+00:00,"""Seorang Muslim (yang baik) adalah yang tangan dan lisannya tidak menyakiti orang lain."" (HR. Bukhari)   Ekonomi Islam Tahan Resesi   .☝️☝️. #dLpIS"
2022-10-16 22:24:31+00:00,"“Jika engkau meminta, mintalah kepada Allah. Jika engkau memohon pertolongan, memohonlah kepada Allah.” (HR. At-Tirmidzi)   
Ekonomi Islam Tahan Resesi   .☝️☝️. #KHTbW"
2022-10-16 22:24:14+00:00,Rasulullah Saw melarang orang makan atau minum sambil berdiri. (HR. Muslim) | RT jika SETUJU   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #2cki8
2022-10-16 22:24:09+00:00,"Pokok segala urusan ialah Al Islam dan tiangnya adalah shalat, dan puncaknya (atapnya) adalah berjihad. (HR. Tirmidzi)   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #xfRia"
2022-10-16 22:24:09+00:00,“Barangsiapa yg meminta-minta &amp;amp; ternyata memiliki harta sebanyak 40 dirham maka dia telah meminta-minta dgn mendesak.” (HR. Ibnu Khuzaimah)   Ekonomi Islam Tahan Resesi   .⏱️💡. #6P4dY
2022-10-16 22:23:54+00:00,"“Menghibahkan semua harta kelak setelah pemiliknya meninggal, padahal ia punya hutang adalah haram.” (HR. Bukhari dan Muslim)   Ekonomi Islam Tahan Resesi   .✊✊. #g2PYz"
2022-10-16 22:23:40+00:00,Seorang pemarah akan menambah musuh karena amarahnya. Seorang penyabar akan menambah sahabat karena kasih sayangnya.    Ekonomi Islam Tahan Resesi   .🏳️🏴🏳️. #AcDJw
2022-10-16 22:23:25+00:00,"Sabda Nabi SAW; Orang yg paling jauh dariku pada hari kiamat adalah orang yg banyak omong,yg membual, serta menyombongkan diri. (HR.Ahmad)   Ekonomi Islam Tahan Resesi   .✊✊. #fxrtK"
2022-10-16 22:23:21+00:00,lembutkanlah hati kami agar tidak tergoda untuk menyombongkan diri dan membuat org lain membenci kami..   Ekonomi Islam Tahan Resesi   .✅. #sjj2h
2022-10-16 22:23:10+00:00,"“Sepeninggalanku nanti, aku tidak meninggalkan sesuatu yang menjadi sumber bencana bagi kaum laki-laki selain kaum wanita.” (HR.Bukhari)   
Ekonomi Islam Tahan Resesi   .☝️☝️."
2022-10-16 22:23:07+00:00,"Do'a, semoga semua bisa umroh dan naik haji.   Ekonomi Islam Tahan Resesi   .💯. #6mUCa https://t.co/KyyfGETaaB"
2022-10-16 22:22:58+00:00,"Ya ALLAH, selamatkanlah kami, keluarga kami, selamatkanlah negara kami dari org2 yg zolim...   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #q4HvT"
2022-10-16 22:22:58+00:00,Barangsiapa meniru-niru tingkah laku suatu kaum maka dia tergolong dari mereka. (HR. Ahmad dan Abu Dawud)   Ekonomi Islam Tahan Resesi   .🏴☝️🏳️. #uIjZF
2022-10-16 22:22:38+00:00,"Allah melaknat penyuap, penerima suap dan yang memberi peluang bagi mereka. (HR. Ahmad)   
Ekonomi Islam Tahan Resesi   .☝️🕋☝️."
2022-10-16 22:22:38+00:00,"Jika kalian makan, maka hendaknya makan dgn tangan kanan. Jika minum maka hendaknya juga minum dgn tangan kanan. (HR. Muslim)   Ekonomi Islam Tahan Resesi   .💯. #CcOkx"
2022-10-16 22:22:28+00:00,"Sukses adalah apa yang kita lakukan l Bahagia adalah apa yang kita rasakan   
Ekonomi Islam Tahan Resesi   .☝️☝️."
2022-10-16 22:20:43+00:00,"“Bila engkau diundang saudaramu untuk menghadiri suatu jamuan, datanglah, baik undangan perkawinan atau lainnya.” (HR. Muslim)   Ekonomi Islam Tahan Resesi   .🏴🏳️🏴. #W3JsW"
2022-10-16 22:19:21+00:00,"""Barangsiapa mampu mengendalikan hawa nafsunya, sungguh ia bebas dan merdeka."" (Ali bin Abi Thalib)   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #ZdtYi"
2022-10-16 22:19:11+00:00,"Ma syaa Allah, Allahu akbar . .   Ekonomi Islam Tahan Resesi   .✊✊. #dmiWE https://t.co/fypLOZ6bDq"
2022-10-16 22:18:54+00:00,"Maka barang siapa yang mengikuti petunjuk-Ku,niscaya tidak ada kekhawatiran atas mereka,dan tidak(pula)mereka bersedih hati.(Al Baqarah:38)   Ekonomi Islam Tahan Resesi   .⏱️💡. #827lt"
2022-10-16 22:17:03+00:00,"Kita terlalu sibuk bertengkar, hingga lupa bagaimana cara berdamai.   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #MAFng"
2022-10-16 22:16:58+00:00,"Terlalu bahagia kadang justru bisa melupakanNya, lalai terhadap perintah-Nya   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #jaEya"
2022-10-16 22:16:46+00:00,"Kawanku
Kecintaanku
Sahabatku
Maut telah pisahkan sebagian mereka dariku
Dan suatu saat maut pun akan pisahkan kita.   Ekonomi Islam Tahan Resesi   .☝️🕋☝️. #lFq5F"
2022-10-16 22:16:40+00:00,"@worksfess Agak khawatir takut tahun depan resesi.
1. Emang ada jaminan idup bisa sampe tahun depan?
2. Apa orang tua takut gak makan buat ngehidupin anda selaku anak?
Mumpung uangnya ada ya segera dicepatkan umroh.
Hidup kita itu allah yang ngatur termasuk rezeki. JANGAN TAKUT."
2022-10-16 22:14:41+00:00,36.untuk mendapatkan yang terbaik maka seseorang pun harus mengusahakan yg terbaik dari diri nya    Ekonomi Islam Tahan Resesi   .✅. #ZYe7k
2022-10-16 22:14:29+00:00,Segala urusan yang tidak didahului dengan memuji Allah kurang (tidak ada) kebaikannya. (HR. Ibnu Hibban dan Al-Baihaqi)   Ekonomi Islam Tahan Resesi
2022-10-16 22:12:01+00:00,Hari Tasyrik   Ekonomi Islam Tahan Resesi   .✊✊. #haZhL https://t.co/pJLaVApg69
2022-10-16 22:10:44+00:00,"""Jika ada seorang yg ingin menjual dunia ini kepadaku dengan nilai harga sekeping roti, niscaya aku tdk akan membelinya."" (Imam Asy-Syafi'i)   Ekonomi Islam Tahan Resesi   .✅. #P0EnL"
2022-10-16 22:10:43+00:00,@txtdrakuntansi Kirain disuruh bayar 1.5 juta buat cari tau arti resesi 🤭
2022-10-16 22:09:13+00:00,Tidak dibenarkan seorang wanita memberikan kepada orang lain dari harta suaminya kecuali dengan ijin suaminya. (HR. Ahmad)   Ekonomi Islam Tahan Resesi   .💯. #GOzIM
2022-10-16 22:08:28+00:00,"@sutanmangara Fundamental ekonomi yg katanya anti krisis dan kuat, hutang lebih dr 7 rb trilyun msh aman..akan diuji dg 15.500 sd 16.000/USD. Resesi jd pasti..moga2 tdk krisis multidimensi.."
2022-10-16 22:03:12+00:00,"@Baltimoregult Secara tidak langsung, mungkin itu dia lagi curhat, resesi itu besar kecilnya akan berpengaruh ke mrk. Siapa tau kan mereka punya investasi di negara-negara besar itu. 

Tapi apapun itu, harusnya bakal ada imbasnya sih. Kalau kita gk ngerasa apa2, mungkin efeknya emang kecil."
